character,defination
極,<big><font color='#f00'>jí</font></big><font face='AR UDJingxihei'><br>• extremely<br>• pole (geography, physics)<br>• utmost<br>• top<br></font>
楷,<big><font color='#f00'>jiē</font></big><font face='AR UDJingxihei'><br>• Chinese pistachio tree (Pistacia chinensis)<br></font>
楷,<big><font color='#f00'>kǎi</font></big><font face='AR UDJingxihei'><br>• model<br>• pattern<br>• regular script (calligraphic style)<br></font>
楸,<big><font color='#f00'>qiū</font></big><font face='AR UDJingxihei'><br>• Catalpa<br>• Mallotus japonicus<br></font>
楹,<big><font color='#f00'>yíng</font></big><font face='AR UDJingxihei'><br>• pillar<br></font>
楻,<big><font color='#f00'>huáng</font></big><font face='AR UDJingxihei'><br>• variant of 艎[huáng]<br></font>
楽,<big><font color='#f00'>lè</font></big><font face='AR UDJingxihei'><br>• Japanese variant of 樂|乐[lè]<br></font>
楽,<big><font color='#f00'>yuè</font></big><font face='AR UDJingxihei'><br>• Japanese variant of 樂|乐[yuè]<br></font>
榀,<big><font color='#f00'>pǐn</font></big><font face='AR UDJingxihei'><br>• classifier for roof beams and trusses<br></font>
概,<big><font color='#f00'>gài</font></big><font face='AR UDJingxihei'><br>• general<br>• approximate<br></font>
榃,<big><font color='#f00'>tán</font></big><font face='AR UDJingxihei'><br>• raised path between fields<br></font>
榆,<big><font color='#f00'>yú</font></big><font face='AR UDJingxihei'><br>• elm<br></font>
榊,<big><font color='#f00'>xx</font></big><font face='AR UDJingxihei'><br>• (Japanese kokuji) sakaki (Cleyera japonica), evergreen tree used in Shinto to decorate sacred spaces<br></font>
榎,<big><font color='#f00'>jiǎ</font></big><font face='AR UDJingxihei'><br>• (evergreen shrub)<br>• Celtis sinensis<br></font>
榔,<big><font color='#f00'>láng</font></big><font face='AR UDJingxihei'><br>• tall tree (archaic)<br></font>
榕,<big><font color='#f00'>róng</font></big><font face='AR UDJingxihei'><br>• banyan tree<br>• Ficus wightiana<br></font>
榖,<big><font color='#f00'>gǔ</font></big><font face='AR UDJingxihei'><br>• paper mulberry tree<br></font>
榘,<big><font color='#f00'>jǔ</font></big><font face='AR UDJingxihei'><br>• variant of 矩[jǔ]<br></font>
榛,<big><font color='#f00'>zhēn</font></big><font face='AR UDJingxihei'><br>• hazel tree<br>• Corylus heterophylla<br></font>
榜,<big><font color='#f00'>bàng</font></big><font face='AR UDJingxihei'><br>• to row<br>• oar<br>• Taiwan pr. [bèng]<br></font>
榜,<big><font color='#f00'>pèng</font></big><font face='AR UDJingxihei'><br>• to whip<br>• Taiwan pr. [bèng]<br></font>
榜,<big><font color='#f00'>bǎng</font></big><font face='AR UDJingxihei'><br>• notice or announcement<br>• list of names<br>• public roll of successful examinees<br></font>
榠,<big><font color='#f00'>míng</font></big><font face='AR UDJingxihei'><br>• Chinese quince<br></font>
榡,<big><font color='#f00'>sù</font></big><font face='AR UDJingxihei'><br>• Quercus dentata<br></font>
榤,<big><font color='#f00'>jié</font></big><font face='AR UDJingxihei'><br>• a stump on which chickens roost<br></font>
榥,<big><font color='#f00'>huǎng</font></big><font face='AR UDJingxihei'><br>• screen<br></font>
榦,<big><font color='#f00'>gàn</font></big><font face='AR UDJingxihei'><br>• tree trunk<br></font>
榧,<big><font color='#f00'>fěi</font></big><font face='AR UDJingxihei'><br>• Torreya nucifera<br></font>
榨,<big><font color='#f00'>zhà</font></big><font face='AR UDJingxihei'><br>• to press<br>• to extract (juice)<br>• device for extracting juice, oils etc<br></font>
榪,<big><font color='#f00'>mà</font></big><font face='AR UDJingxihei'><br>• headboard<br></font>
榫,<big><font color='#f00'>sǔn</font></big><font face='AR UDJingxihei'><br>• tenon (cabinetmaking)<br></font>
榭,<big><font color='#f00'>xiè</font></big><font face='AR UDJingxihei'><br>• pavilion<br></font>
榮,<big><font color='#f00'>Róng</font></big><font face='AR UDJingxihei'><br>• surname Rong<br></font>
榮,<big><font color='#f00'>róng</font></big><font face='AR UDJingxihei'><br>• glory<br>• honor<br>• thriving<br></font>
榰,<big><font color='#f00'>zhī</font></big><font face='AR UDJingxihei'><br>• base of pillar<br>• prop<br></font>
榱,<big><font color='#f00'>cuī</font></big><font face='AR UDJingxihei'><br>• rafter (classical)<br></font>
榲,<big><font color='#f00'>wēn</font></big><font face='AR UDJingxihei'><br>• see 榲桲|榅桲[wēn po]<br></font>
榴,<big><font color='#f00'>liú</font></big><font face='AR UDJingxihei'><br>• pomegranate<br></font>
榷,<big><font color='#f00'>què</font></big><font face='AR UDJingxihei'><br>• footbridge<br>• toll, levy<br>• monopoly<br></font>
榻,<big><font color='#f00'>tà</font></big><font face='AR UDJingxihei'><br>• couch<br></font>
榼,<big><font color='#f00'>kè</font></big><font face='AR UDJingxihei'><br>• Pusaetha scandens<br></font>
榾,<big><font color='#f00'>gǔ</font></big><font face='AR UDJingxihei'><br>• scraps of wood<br></font>
榿,<big><font color='#f00'>qī</font></big><font face='AR UDJingxihei'><br>• alder<br></font>
槀,<big><font color='#f00'>gǎo</font></big><font face='AR UDJingxihei'><br>• variant of 槁[gǎo]<br>• dried up<br></font>
槁,<big><font color='#f00'>gǎo</font></big><font face='AR UDJingxihei'><br>• dried up (wood)<br>• dead tree<br></font>
槃,<big><font color='#f00'>pán</font></big><font face='AR UDJingxihei'><br>• variant of 盤|盘<br>• wooden tray<br></font>
槊,<big><font color='#f00'>shuò</font></big><font face='AR UDJingxihei'><br>• long lance<br></font>
構,<big><font color='#f00'>gòu</font></big><font face='AR UDJingxihei'><br>• to construct<br>• to form<br>• to make up<br>• to compose<br>• literary composition<br>• paper mulberry (Broussonetia papyrifera)<br></font>
槌,<big><font color='#f00'>chuí</font></big><font face='AR UDJingxihei'><br>• mallet<br>• pestle<br>• beetle (for wedging or ramming)<br></font>
槍,<big><font color='#f00'>Qiāng</font></big><font face='AR UDJingxihei'><br>• surname Qiang<br></font>
槍,<big><font color='#f00'>qiāng</font></big><font face='AR UDJingxihei'><br>• gun<br>• firearm<br>• rifle<br>• spear<br>• thing with shape or function similar to a gun<br>• CL:支[zhī],把[bǎ],桿|杆[gǎn],條|条[tiáo],枝[zhī]<br>• to substitute for another person in a test<br>• to knock<br>• classifier for rifle shots<br></font>
槎,<big><font color='#f00'>chá</font></big><font face='AR UDJingxihei'><br>• a raft made of bamboo or wood<br>• to fell trees<br>• to hew<br></font>
槐,<big><font color='#f00'>huái</font></big><font face='AR UDJingxihei'><br>• Chinese scholar tree (Sophora japonica)<br>• Japanese pagoda tree<br></font>
槑,<big><font color='#f00'>méi</font></big><font face='AR UDJingxihei'><br>• old variant of 梅[méi]<br></font>
槓,<big><font color='#f00'>gàng</font></big><font face='AR UDJingxihei'><br>• thick pole<br>• bar<br>• rod<br>• thick line<br>• to mark with a thick line<br>• to sharpen (knife)<br>• (old) coffin-bearing pole<br></font>
槔,<big><font color='#f00'>gāo</font></big><font face='AR UDJingxihei'><br>• water pulley<br></font>
槕,<big><font color='#f00'>zhuō</font></big><font face='AR UDJingxihei'><br>• old variant of 桌[zhuō]<br></font>
槖,<big><font color='#f00'>tuó</font></big><font face='AR UDJingxihei'><br>• variant of 橐[tuó]<br></font>
様,<big><font color='#f00'>yàng</font></big><font face='AR UDJingxihei'><br>• Japanese variant of 樣|样<br></font>
槜,<big><font color='#f00'>zuì</font></big><font face='AR UDJingxihei'><br>• see 槜李[zuì lǐ]<br>• see 槜李[Zuì lǐ]<br></font>
槢,<big><font color='#f00'>xí</font></big><font face='AR UDJingxihei'><br>• a hard wood<br></font>
槤,<big><font color='#f00'>lián</font></big><font face='AR UDJingxihei'><br>• see 槤枷|梿枷[lián jiā], flail<br>• to thresh (using a flail)<br></font>
槥,<big><font color='#f00'>huì</font></big><font face='AR UDJingxihei'><br>• coffin<br></font>
槧,<big><font color='#f00'>qiàn</font></big><font face='AR UDJingxihei'><br>• wooden tablet<br>• edition<br></font>
槨,<big><font color='#f00'>guǒ</font></big><font face='AR UDJingxihei'><br>• outer coffin<br></font>
槩,<big><font color='#f00'>gài</font></big><font face='AR UDJingxihei'><br>• old variant of 概[gài]<br></font>
槪,<big><font color='#f00'>gài</font></big><font face='AR UDJingxihei'><br>• variant of 概[gài]<br></font>
槭,<big><font color='#f00'>qì</font></big><font face='AR UDJingxihei'><br>• maple<br>• also pr. [zú]<br>• Taiwan pr. [cù]<br></font>
槮,<big><font color='#f00'>sēn</font></big><font face='AR UDJingxihei'><br>• lush growth (trees)<br>• fishing using bundled wood (archaic)<br></font>
槱,<big><font color='#f00'>yǒu</font></big><font face='AR UDJingxihei'><br>• ritual bonfire<br></font>
槲,<big><font color='#f00'>hú</font></big><font face='AR UDJingxihei'><br>• Mongolian oak (Quercus dentata)<br>• see also 槲樹|槲树[hú shù]<br></font>
槳,<big><font color='#f00'>jiǎng</font></big><font face='AR UDJingxihei'><br>• oar<br>• paddle<br></font>
槵,<big><font color='#f00'>huàn</font></big><font face='AR UDJingxihei'><br>• soapberry (order Sapindales)<br></font>
槹,<big><font color='#f00'>gāo</font></big><font face='AR UDJingxihei'><br>• variant of 槔[gāo]<br></font>
槺,<big><font color='#f00'>kāng</font></big><font face='AR UDJingxihei'><br>• empty space inside a building<br></font>
槻,<big><font color='#f00'>guī</font></big><font face='AR UDJingxihei'><br>• zelkova tree<br></font>
槼,<big><font color='#f00'>guī</font></big><font face='AR UDJingxihei'><br>• variant of 規|规[guī]<br></font>
槽,<big><font color='#f00'>cáo</font></big><font face='AR UDJingxihei'><br>• trough<br>• manger<br>• groove<br>• channel<br>• (Tw) (computing) hard drive<br></font>
槾,<big><font color='#f00'>mán</font></big><font face='AR UDJingxihei'><br>• (tree)<br></font>
槿,<big><font color='#f00'>jǐn</font></big><font face='AR UDJingxihei'><br>• Hibiscus syriacus<br>• transient<br></font>
樁,<big><font color='#f00'>zhuāng</font></big><font face='AR UDJingxihei'><br>• stump<br>• stake<br>• pile<br>• classifier for items<br></font>
樂,<big><font color='#f00'>Lè</font></big><font face='AR UDJingxihei'><br>• surname Le<br></font>
樂,<big><font color='#f00'>Yuè</font></big><font face='AR UDJingxihei'><br>• surname Yue<br></font>
樂,<big><font color='#f00'>lè</font></big><font face='AR UDJingxihei'><br>• happy<br>• cheerful<br>• to laugh<br></font>
樂,<big><font color='#f00'>yuè</font></big><font face='AR UDJingxihei'><br>• music<br></font>
樅,<big><font color='#f00'>cōng</font></big><font face='AR UDJingxihei'><br>• fir tree<br></font>
樆,<big><font color='#f00'>chī</font></big><font face='AR UDJingxihei'><br>• manjack or cordia (genus Cordia)<br></font>
樆,<big><font color='#f00'>lí</font></big><font face='AR UDJingxihei'><br>• rowan or mountain ash (genus Sorbus)<br></font>
樊,<big><font color='#f00'>Fán</font></big><font face='AR UDJingxihei'><br>• surname Fan<br></font>
樊,<big><font color='#f00'>fán</font></big><font face='AR UDJingxihei'><br>• cage<br>• fence<br></font>
樎,<big><font color='#f00'>sù</font></big><font face='AR UDJingxihei'><br>• manger<br></font>
樏,<big><font color='#f00'>lěi</font></big><font face='AR UDJingxihei'><br>• mountain-climbing shoes<br></font>
樐,<big><font color='#f00'>lǔ</font></big><font face='AR UDJingxihei'><br>• old variant of 櫓|橹[lǔ]<br></font>
樑,<big><font color='#f00'>liáng</font></big><font face='AR UDJingxihei'><br>• variant of 梁[liáng]<br></font>
樓,<big><font color='#f00'>Lóu</font></big><font face='AR UDJingxihei'><br>• surname Lou<br></font>
樓,<big><font color='#f00'>lóu</font></big><font face='AR UDJingxihei'><br>• house with more than 1 story<br>• storied building<br>• floor<br>• CL:層|层[céng],座[zuò],棟|栋[dòng]<br></font>
樕,<big><font color='#f00'>sù</font></big><font face='AR UDJingxihei'><br>• shrub<br></font>
樗,<big><font color='#f00'>chū</font></big><font face='AR UDJingxihei'><br>• simaroubaceae<br></font>
樘,<big><font color='#f00'>chěng</font></big><font face='AR UDJingxihei'><br>• a pillar<br></font>
樘,<big><font color='#f00'>táng</font></big><font face='AR UDJingxihei'><br>• pillar<br>• door post<br>• door or window frame<br>• classifier for doors or windows<br></font>
標,<big><font color='#f00'>biāo</font></big><font face='AR UDJingxihei'><br>• mark<br>• sign<br>• label<br>• to mark with a symbol, label, lettering etc<br>• to bear (a brand name, registration number etc)<br>• prize<br>• award<br>• bid<br>• target<br>• quota<br>• (old) the topmost branches of a tree<br>• visible symptom<br>• classifier for military units<br></font>
樛,<big><font color='#f00'>Jiū</font></big><font face='AR UDJingxihei'><br>• surname Jiu<br></font>
樛,<big><font color='#f00'>jiū</font></big><font face='AR UDJingxihei'><br>• to hang down<br></font>
樞,<big><font color='#f00'>shū</font></big><font face='AR UDJingxihei'><br>• hinge<br>• pivot<br></font>
樟,<big><font color='#f00'>zhāng</font></big><font face='AR UDJingxihei'><br>• camphor<br>• Cinnamonum camphara<br></font>
樠,<big><font color='#f00'>mén</font></big><font face='AR UDJingxihei'><br>• elm<br>• gum<br></font>
模,<big><font color='#f00'>mó</font></big><font face='AR UDJingxihei'><br>• to imitate<br>• model<br>• norm<br>• pattern<br></font>
模,<big><font color='#f00'>mú</font></big><font face='AR UDJingxihei'><br>• mold<br>• die<br>• matrix<br>• pattern<br></font>
樣,<big><font color='#f00'>yàng</font></big><font face='AR UDJingxihei'><br>• manner<br>• pattern<br>• way<br>• appearance<br>• shape<br>• classifier: kind, type<br></font>
樧,<big><font color='#f00'>shā</font></big><font face='AR UDJingxihei'><br>• Zanthoxylum ailanthoides<br></font>
樨,<big><font color='#f00'>xī</font></big><font face='AR UDJingxihei'><br>• Osmanthus fragrans<br></font>
権,<big><font color='#f00'>quán</font></big><font face='AR UDJingxihei'><br>• old variant of 權|权[quán]<br></font>
樲,<big><font color='#f00'>èr</font></big><font face='AR UDJingxihei'><br>• acid variety of jujube plum<br></font>
樴,<big><font color='#f00'>zhí</font></big><font face='AR UDJingxihei'><br>• stake<br>• picket<br></font>
樵,<big><font color='#f00'>qiáo</font></big><font face='AR UDJingxihei'><br>• firewood<br>• gather wood<br></font>
樶,<big><font color='#f00'>zuī</font></big><font face='AR UDJingxihei'><br>• knag<br>• a kind of sled used to cross a muddy area (old)<br></font>
樸,<big><font color='#f00'>pǔ</font></big><font face='AR UDJingxihei'><br>• plain and simple<br>• Taiwan pr. [pú]<br></font>
樹,<big><font color='#f00'>shù</font></big><font face='AR UDJingxihei'><br>• tree<br>• CL:棵[kē]<br>• to cultivate<br>• to set up<br></font>
樺,<big><font color='#f00'>huà</font></big><font face='AR UDJingxihei'><br>• birch tree<br>• Betula japonica<br></font>
樻,<big><font color='#f00'>guì</font></big><font face='AR UDJingxihei'><br>• old variant of 櫃|柜[guì]<br></font>
